,State,County,Latitude,Longitude,AveragePop2015to2019
1084,KY,McCreary,37.8222935,-85.7682399,17464
1085,KY,McLean,37.8222935,-85.7682399,9282
1086,KY,Madison,37.8222935,-85.7682399,90801
1087,KY,Magoffin,37.8222935,-85.7682399,12491
1088,KY,Marion,37.8222935,-85.7682399,19244
1089,KY,Marshall,37.8222935,-85.7682399,31191
1090,KY,Martin,37.8222935,-85.7682399,11648
1091,KY,Mason,37.8222935,-85.7682399,17111
1092,KY,Meade,37.8222935,-85.7682399,28182
1093,KY,Menifee,37.8222935,-85.7682399,6442
1094,KY,Mercer,37.8222935,-85.7682399,21591
1095,KY,Metcalfe,37.8222935,-85.7682399,10035
1096,KY,Monroe,37.8222935,-85.7682399,10627
1097,KY,Montgomery,37.8222935,-85.7682399,27884
1098,KY,Morgan,37.8222935,-85.7682399,13287
1099,KY,Muhlenberg,37.8222935,-85.7682399,30950
1100,KY,Nelson,37.8222935,-85.7682399,45649
1101,KY,Nicholas,37.8222935,-85.7682399,7153
1102,KY,Ohio,37.8222935,-85.7682399,24070
1103,KY,Oldham,37.8222935,-85.7682399,65966
1104,KY,Owen,37.8222935,-85.7682399,10796
1105,KY,Owsley,37.8222935,-85.7682399,4441
1106,KY,Pendleton,37.8222935,-85.7682399,14572
1107,KY,Perry,37.8222935,-85.7682399,26624
1108,KY,Pike,37.8222935,-85.7682399,59497
1109,KY,Powell,37.8222935,-85.7682399,12303
1110,KY,Pulaski,37.8222935,-85.7682399,64350
1111,KY,Robertson,37.8222935,-85.7682399,2123
1112,KY,Rockcastle,37.8222935,-85.7682399,16820
1113,KY,Rowan,37.8222935,-85.7682399,24507
1114,KY,Russell,37.8222935,-85.7682399,17778
1115,KY,Scott,37.8222935,-85.7682399,54666
1116,KY,Shelby,37.8222935,-85.7682399,47325
1117,KY,Simpson,37.8222935,-85.7682399,18182
1118,KY,Spencer,37.8222935,-85.7682399,18679
1119,KY,Taylor,37.8222935,-85.7682399,25570
1120,KY,Todd,37.8222935,-85.7682399,12316
1121,KY,Trigg,37.8222935,-85.7682399,14449
1122,KY,Trimble,37.8222935,-85.7682399,8557
1123,KY,Union,37.8222935,-85.7682399,14637
1124,KY,Warren,37.8222935,-85.7682399,128652
1125,KY,Washington,37.8222935,-85.7682399,12022
1126,KY,Wayne,37.8222935,-85.7682399,20545
1127,KY,Webster,37.8222935,-85.7682399,13068
1128,KY,Whitley,37.8222935,-85.7682399,36131
1129,KY,Wolfe,37.8222935,-85.7682399,7206
1130,KY,Woodford,37.8222935,-85.7682399,26317
1131,LA,Louisiana,30.9733766,-91.4299097,4664361
1132,LA,Acadia,30.9733766,-91.4299097,62456
1133,LA,Allen,30.9733766,-91.4299097,25617
1134,LA,Ascension,30.9733766,-91.4299097,123114
1135,LA,Assumption,30.9733766,-91.4299097,22478
1136,LA,Avoyelles,30.9733766,-91.4299097,40668
1137,LA,Beauregard,30.9733766,-91.4299097,37043
1138,LA,Bienville,30.9733766,-91.4299097,13563
1139,LA,Bossier,30.9733766,-91.4299097,126498
1140,LA,Caddo,30.9733766,-91.4299097,245830
1141,LA,Calcasieu,30.9733766,-91.4299097,201619
1142,LA,Caldwell,30.9733766,-91.4299097,9992
1143,LA,Cameron,30.9733766,-91.4299097,6930
1144,LA,Catahoula,30.9733766,-91.4299097,9765
1145,LA,Claiborne,30.9733766,-91.4299097,15985
1146,LA,Concordia,30.9733766,-91.4299097,19777
1147,LA,De Soto,30.9733766,-91.4299097,27289
1148,LA,East Baton Rouge,30.9733766,-91.4299097,443763
1149,LA,East Carroll,30.9733766,-91.4299097,7095
1150,LA,East Feliciana,30.9733766,-91.4299097,19370
1151,LA,Evangeline,30.9733766,-91.4299097,33589
1152,LA,Franklin,30.9733766,-91.4299097,20238
1153,LA,Grant,30.9733766,-91.4299097,22340
1154,LA,Iberia,30.9733766,-91.4299097,71887
1155,LA,Iberville,30.9733766,-91.4299097,32822
1156,LA,Jackson,30.9733766,-91.4299097,15879
1157,LA,Jefferson,30.9733766,-91.4299097,434850
1158,LA,Jefferson Davis,30.9733766,-91.4299097,31440
1159,LA,Lafayette,30.9733766,-91.4299097,241973
1160,LA,Lafourche,30.9733766,-91.4299097,98107
1161,LA,La Salle,30.9733766,-91.4299097,14936
1162,LA,Lincoln,30.9733766,-91.4299097,47246
1163,LA,Livingston,30.9733766,-91.4299097,138927
1164,LA,Madison,30.9733766,-91.4299097,11305
1165,LA,Morehouse,30.9733766,-91.4299097,25609
1166,LA,Natchitoches,30.9733766,-91.4299097,38768
1167,LA,Orleans,30.9733766,-91.4299097,390845
1168,LA,Ouachita,30.9733766,-91.4299097,155493
1169,LA,Plaquemines,30.9733766,-91.4299097,23338
1170,LA,Pointe Coupee,30.9733766,-91.4299097,22016
1171,LA,Rapides,30.9733766,-91.4299097,130970
1172,LA,Red River,30.9733766,-91.4299097,8565
1173,LA,Richland,30.9733766,-91.4299097,20350
1174,LA,Sabine,30.9733766,-91.4299097,23990
1175,LA,St. Bernard,30.9733766,-91.4299097,46266
1176,LA,St. Charles,30.9733766,-91.4299097,52772
1177,LA,St. Helena,30.9733766,-91.4299097,10297
1178,LA,St. James,30.9733766,-91.4299097,21308
1179,LA,St. John the Baptist,30.9733766,-91.4299097,43241
1180,LA,St. Landry,30.9733766,-91.4299097,83171
1181,LA,St. Martin,30.9733766,-91.4299097,53732
1182,LA,St. Mary,30.9733766,-91.4299097,50968
1183,LA,St. Tammany,30.9733766,-91.4299097,255154
1184,LA,Tangipahoa,30.9733766,-91.4299097,132056
1185,LA,Tensas,30.9733766,-91.4299097,4561
1186,LA,Terrebonne,30.9733766,-91.4299097,112054
1187,LA,Union,30.9733766,-91.4299097,22352
1188,LA,Vermilion,30.9733766,-91.4299097,59865
1189,LA,Vernon,30.9733766,-91.4299097,49646
1190,LA,Washington,30.9733766,-91.4299097,46435
1191,LA,Webster,30.9733766,-91.4299097,39241
1192,LA,West Baton Rouge,30.9733766,-91.4299097,26100
1193,LA,West Carroll,30.9733766,-91.4299097,11040
1194,LA,West Feliciana,30.9733766,-91.4299097,15428
1195,LA,Winn,30.9733766,-91.4299097,14313
1196,ME,Maine,45.2185133,-69.0148656,1335492
1197,ME,Androscoggin,45.2185133,-69.0148656,107602
1198,ME,Aroostook,45.2185133,-69.0148656,67808
1199,ME,Cumberland,45.2185133,-69.0148656,292307
1200,ME,Franklin,45.2185133,-69.0148656,29982
1201,ME,Hancock,45.2185133,-69.0148656,54601
1202,ME,Kennebec,45.2185133,-69.0148656,121753
1203,ME,Knox,45.2185133,-69.0148656,39759
1204,ME,Lincoln,45.2185133,-69.0148656,34201
1205,ME,Oxford,45.2185133,-69.0148656,57549
1206,ME,Penobscot,45.2185133,-69.0148656,151774
1207,ME,Piscataquis,45.2185133,-69.0148656,16836
1208,ME,Sagadahoc,45.2185133,-69.0148656,35451
1209,ME,Somerset,45.2185133,-69.0148656,50519
1210,ME,Waldo,45.2185133,-69.0148656,39538
1211,ME,Washington,45.2185133,-69.0148656,31490
1212,ME,York,45.2185133,-69.0148656,204316
1213,MD,Maryland,38.8063524,-77.2684162,6018847
1214,MD,Allegany,38.8063524,-77.2684162,71444
1215,MD,Anne Arundel,38.8063524,-77.2684162,571275
1216,MD,Baltimore,38.8063524,-77.2684162,828017
1217,MD,Calvert,38.8063524,-77.2684162,91510
1218,MD,Caroline,38.8063524,-77.2684162,33048
1219,MD,Carroll,38.8063524,-77.2684162,167698
1220,MD,Cecil,38.8063524,-77.2684162,102552
1221,MD,Charles,38.8063524,-77.2684162,159428
1222,MD,Dorchester,38.8063524,-77.2684162,32137
1223,MD,Frederick,38.8063524,-77.2684162,251422
1224,MD,Garrett,38.8063524,-77.2684162,29234
1225,MD,Harford,38.8063524,-77.2684162,252221
1226,MD,Howard,38.8063524,-77.2684162,318855
1227,MD,Kent,38.8063524,-77.2684162,19535
1228,MD,Montgomery,38.8063524,-77.2684162,1043529
1229,MD,Prince George's,38.8063524,-77.2684162,908669
1230,MD,Queen Anne's,38.8063524,-77.2684162,49632
1231,MD,St. Mary's,38.8063524,-77.2684162,112290
1232,MD,Somerset,38.8063524,-77.2684162,25728
1233,MD,Talbot,38.8063524,-77.2684162,37167
1234,MD,Washington,38.8063524,-77.2684162,150108
1235,MD,Wicomico,38.8063524,-77.2684162,102538
1236,MD,Worcester,38.8063524,-77.2684162,51765
1237,MD,Baltimore,38.8063524,-77.2684162,609032
1238,MA,Massachusetts,42.0629398,-71.718067,6850552
1239,MA,Barnstable,42.0629398,-71.718067,213495
1240,MA,Berkshire,42.0629398,-71.718067,126424
1241,MA,Bristol,42.0629398,-71.718067,561036
1242,MA,Dukes,42.0629398,-71.718067,17312
1243,MA,Essex,42.0629398,-71.718067,783676
1244,MA,Franklin,42.0629398,-71.718067,70576
1245,MA,Hampden,42.0629398,-71.718067,467871
1246,MA,Hampshire,42.0629398,-71.718067,161031
1247,MA,Middlesex,42.0629398,-71.718067,1600841
1248,MA,Nantucket,42.0629398,-71.718067,11168
1249,MA,Norfolk,42.0629398,-71.718067,700437
1250,MA,Plymouth,42.0629398,-71.718067,515302
1251,MA,Suffolk,42.0629398,-71.718067,796605
1252,MA,Worcester,42.0629398,-71.718067,824772
1253,MI,Michigan,44.9435598,-86.4158049,9965265
1254,MI,Alcona,44.9435598,-86.4158049,10352
1255,MI,Alger,44.9435598,-86.4158049,9150
1256,MI,Allegan,44.9435598,-86.4158049,116142
1257,MI,Alpena,44.9435598,-86.4158049,28520
1258,MI,Antrim,44.9435598,-86.4158049,23206
1259,MI,Arenac,44.9435598,-86.4158049,15070
1260,MI,Baraga,44.9435598,-86.4158049,8421
1261,MI,Barry,44.9435598,-86.4158049,60539
1262,MI,Bay,44.9435598,-86.4158049,104104
1263,MI,Benzie,44.9435598,-86.4158049,17615
1264,MI,Berrien,44.9435598,-86.4158049,154133
1265,MI,Branch,44.9435598,-86.4158049,43512
1266,MI,Calhoun,44.9435598,-86.4158049,134211
1267,MI,Cass,44.9435598,-86.4158049,51523
1268,MI,Charlevoix,44.9435598,-86.4158049,26188
1269,MI,Cheboygan,44.9435598,-86.4158049,25417
1270,MI,Chippewa,44.9435598,-86.4158049,37629
1271,MI,Clare,44.9435598,-86.4158049,30650
1272,MI,Clinton,44.9435598,-86.4158049,78389
1273,MI,Crawford,44.9435598,-86.4158049,13892
1274,MI,Delta,44.9435598,-86.4158049,36025
1275,MI,Dickinson,44.9435598,-86.4158049,25438
1276,MI,Eaton,44.9435598,-86.4158049,109455
1277,MI,Emmet,44.9435598,-86.4158049,33104
1278,MI,Genesee,44.9435598,-86.4158049,407875
1279,MI,Gladwin,44.9435598,-86.4158049,25279
1280,MI,Gogebic,44.9435598,-86.4158049,15061
1281,MI,Grand Traverse,44.9435598,-86.4158049,92181
1282,MI,Gratiot,44.9435598,-86.4158049,40915
1283,MI,Hillsdale,44.9435598,-86.4158049,45756
1284,MI,Houghton,44.9435598,-86.4158049,36070
1285,MI,Huron,44.9435598,-86.4158049,31349
1286,MI,Ingham,44.9435598,-86.4158049,290587
1287,MI,Ionia,44.9435598,-86.4158049,64300
1288,MI,Iosco,44.9435598,-86.4158049,25197
1289,MI,Iron,44.9435598,-86.4158049,11152
1290,MI,Isabella,44.9435598,-86.4158049,70688
1291,MI,Jackson,44.9435598,-86.4158049,158636
1292,MI,Kalamazoo,44.9435598,-86.4158049,262744
1293,MI,Kalkaska,44.9435598,-86.4158049,17585
1294,MI,Kent,44.9435598,-86.4158049,648121
1295,MI,Keweenaw,44.9435598,-86.4158049,2110
1296,MI,Lake,44.9435598,-86.4158049,11852
1297,MI,Lapeer,44.9435598,-86.4158049,88037
1298,MI,Leelanau,44.9435598,-86.4158049,21652
1299,MI,Lenawee,44.9435598,-86.4158049,98381
1300,MI,Livingston,44.9435598,-86.4158049,189754
1301,MI,Luce,44.9435598,-86.4158049,6338
1302,MI,Mackinac,44.9435598,-86.4158049,10778
1303,MI,Macomb,44.9435598,-86.4158049,870325
1304,MI,Manistee,44.9435598,-86.4158049,24457
1305,MI,Marquette,44.9435598,-86.4158049,66686
1306,MI,Mason,44.9435598,-86.4158049,28954
1307,MI,Mecosta,44.9435598,-86.4158049,43251
1308,MI,Menominee,44.9435598,-86.4158049,23074
1309,MI,Midland,44.9435598,-86.4158049,83355
1310,MI,Missaukee,44.9435598,-86.4158049,15027
1311,MI,Monroe,44.9435598,-86.4158049,149727
1312,MI,Montcalm,44.9435598,-86.4158049,63413
1313,MI,Montmorency,44.9435598,-86.4158049,9265
1314,MI,Muskegon,44.9435598,-86.4158049,173296
1315,MI,Newaygo,44.9435598,-86.4158049,48366
1316,MI,Oakland,44.9435598,-86.4158049,1253184
1317,MI,Oceana,44.9435598,-86.4158049,26415
1318,MI,Ogemaw,44.9435598,-86.4158049,20897
1319,MI,Ontonagon,44.9435598,-86.4158049,5877
1320,MI,Osceola,44.9435598,-86.4158049,23290
1321,MI,Oscoda,44.9435598,-86.4158049,8247
1322,MI,Otsego,44.9435598,-86.4158049,24489
1323,MI,Ottawa,44.9435598,-86.4158049,286558
1324,MI,Presque Isle,44.9435598,-86.4158049,12713
1325,MI,Roscommon,44.9435598,-86.4158049,23850
1326,MI,Saginaw,44.9435598,-86.4158049,191821
1327,MI,St. Clair,44.9435598,-86.4158049,159246
1328,MI,St. Joseph,44.9435598,-86.4158049,60836
1329,MI,Sanilac,44.9435598,-86.4158049,41294
1330,MI,Schoolcraft,44.9435598,-86.4158049,8047
1331,MI,Shiawassee,44.9435598,-86.4158049,68340
1332,MI,Tuscola,44.9435598,-86.4158049,52939
1333,MI,Van Buren,44.9435598,-86.4158049,75357
1334,MI,Washtenaw,44.9435598,-86.4158049,367000
1335,MI,Wayne,44.9435598,-86.4158049,1757299
1336,MI,Wexford,44.9435598,-86.4158049,33256
1337,MN,Minnesota,46.4418595,-93.3655146,5563377
1338,MN,Aitkin,46.4418595,-93.3655146,15834
1339,MN,Anoka,46.4418595,-93.3655146,350253
1340,MN,Becker,46.4418595,-93.3655146,34011
1341,MN,Beltrami,46.4418595,-93.3655146,46402
1342,MN,Benton,46.4418595,-93.3655146,40128
1343,MN,Big Stone,46.4418595,-93.3655146,4996
1344,MN,Blue Earth,46.4418595,-93.3655146,66795
1345,MN,Brown,46.4418595,-93.3655146,25163
1346,MN,Carlton,46.4418595,-93.3655146,35633
1347,MN,Carver,46.4418595,-93.3655146,101948
1348,MN,Cass,46.4418595,-93.3655146,29268
1349,MN,Chippewa,46.4418595,-93.3655146,11953
1350,MN,Chisago,46.4418595,-93.3655146,55315
1351,MN,Clay,46.4418595,-93.3655146,63445
1352,MN,Clearwater,46.4418595,-93.3655146,8821
1353,MN,Cook,46.4418595,-93.3655146,5376
1354,MN,Cottonwood,46.4418595,-93.3655146,11298
1355,MN,Crow Wing,46.4418595,-93.3655146,64217
1356,MN,Dakota,46.4418595,-93.3655146,421453
1357,MN,Dodge,46.4418595,-93.3655146,20669
1358,MN,Douglas,46.4418595,-93.3655146,37513
1359,MN,Faribault,46.4418595,-93.3655146,13801
1360,MN,Fillmore,46.4418595,-93.3655146,20949
1361,MN,Freeborn,46.4418595,-93.3655146,30462
1362,MN,Goodhue,46.4418595,-93.3655146,46246
1363,MN,Grant,46.4418595,-93.3655146,5934
1364,MN,Hennepin,46.4418595,-93.3655146,1245837
1365,MN,Houston,46.4418595,-93.3655146,18647
1366,MN,Hubbard,46.4418595,-93.3655146,21018
1367,MN,Isanti,46.4418595,-93.3655146,39429
1368,MN,Itasca,46.4418595,-93.3655146,45140
1369,MN,Jackson,46.4418595,-93.3655146,9954
1370,MN,Kanabec,46.4418595,-93.3655146,16088
1371,MN,Kandiyohi,46.4418595,-93.3655146,42841
1372,MN,Kittson,46.4418595,-93.3655146,4311
1373,MN,Koochiching,46.4418595,-93.3655146,12514
1374,MN,Lac qui Parle,46.4418595,-93.3655146,6718
1375,MN,Lake,46.4418595,-93.3655146,10559
1376,MN,Lake of the Woods,46.4418595,-93.3655146,3770
1377,MN,Le Sueur,46.4418595,-93.3655146,28242
1378,MN,Lincoln,46.4418595,-93.3655146,5677
1379,MN,Lyon,46.4418595,-93.3655146,25756
1380,MN,McLeod,46.4418595,-93.3655146,35831
1381,MN,Mahnomen,46.4418595,-93.3655146,5501
1382,MN,Marshall,46.4418595,-93.3655146,9371
1383,MN,Martin,46.4418595,-93.3655146,19852
1384,MN,Meeker,46.4418595,-93.3655146,23104
1385,MN,Mille Lacs,46.4418595,-93.3655146,25865
1386,MN,Morrison,46.4418595,-93.3655146,33064
1387,MN,Mower,46.4418595,-93.3655146,39807
1388,MN,Murray,46.4418595,-93.3655146,8295
1389,MN,Nicollet,46.4418595,-93.3655146,33954
1390,MN,Nobles,46.4418595,-93.3655146,21734
1391,MN,Norman,46.4418595,-93.3655146,6519
1392,MN,Olmsted,46.4418595,-93.3655146,154809
1393,MN,Otter Tail,46.4418595,-93.3655146,58195
1394,MN,Pennington,46.4418595,-93.3655146,14182
1395,MN,Pine,46.4418595,-93.3655146,29223
1396,MN,Pipestone,46.4418595,-93.3655146,9190
1397,MN,Polk,46.4418595,-93.3655146,31521
1398,MN,Pope,46.4418595,-93.3655146,11047
1399,MN,Ramsey,46.4418595,-93.3655146,544442
1400,MN,Red Lake,46.4418595,-93.3655146,4014
1401,MN,Redwood,46.4418595,-93.3655146,15261
1402,MN,Renville,46.4418595,-93.3655146,14652
1403,MN,Rice,46.4418595,-93.3655146,66185
1404,MN,Rock,46.4418595,-93.3655146,9401
1405,MN,Roseau,46.4418595,-93.3655146,15361
1406,MN,St. Louis,46.4418595,-93.3655146,199759
1407,MN,Scott,46.4418595,-93.3655146,145275
1408,MN,Sherburne,46.4418595,-93.3655146,94462
1409,MN,Sibley,46.4418595,-93.3655146,14892
1410,MN,Stearns,46.4418595,-93.3655146,158452
1411,MN,Steele,46.4418595,-93.3655146,36683
1412,MN,Stevens,46.4418595,-93.3655146,9789
1413,MN,Swift,46.4418595,-93.3655146,9358
1414,MN,Todd,46.4418595,-93.3655146,24493
1415,MN,Traverse,46.4418595,-93.3655146,3311
1416,MN,Wabasha,46.4418595,-93.3655146,21536
1417,MN,Wadena,46.4418595,-93.3655146,13653
1418,MN,Waseca,46.4418595,-93.3655146,18739
1419,MN,Washington,46.4418595,-93.3655146,255938
1420,MN,Watonwan,46.4418595,-93.3655146,10971
1421,MN,Wilkin,46.4418595,-93.3655146,6290
1422,MN,Winona,46.4418595,-93.3655146,50725
1423,MN,Wright,46.4418595,-93.3655146,134438
1424,MN,Yellow Medicine,46.4418595,-93.3655146,9813
1425,MS,Mississippi,32.5851062,-89.8772196,2984417
1426,MS,Adams,32.5851062,-89.8772196,31265
1427,MS,Alcorn,32.5851062,-89.8772196,37090
1428,MS,Amite,32.5851062,-89.8772196,12411
1429,MS,Attala,32.5851062,-89.8772196,18437
1430,MS,Benton,32.5851062,-89.8772196,8231
1431,MS,Bolivar,32.5851062,-89.8772196,31848
1432,MS,Calhoun,32.5851062,-89.8772196,14498
1433,MS,Carroll,32.5851062,-89.8772196,10070
1434,MS,Chickasaw,32.5851062,-89.8772196,17193
1435,MS,Choctaw,32.5851062,-89.8772196,8277
1436,MS,Claiborne,32.5851062,-89.8772196,9089
1437,MS,Clarke,32.5851062,-89.8772196,15769
1438,MS,Clay,32.5851062,-89.8772196,19640
1439,MS,Coahoma,32.5851062,-89.8772196,23255
1440,MS,Copiah,32.5851062,-89.8772196,28501
1441,MS,Covington,32.5851062,-89.8772196,18978
1442,MS,DeSoto,32.5851062,-89.8772196,178974
1443,MS,Forrest,32.5851062,-89.8772196,75224
1444,MS,Franklin,32.5851062,-89.8772196,7732
1445,MS,George,32.5851062,-89.8772196,23916
1446,MS,Greene,32.5851062,-89.8772196,13645
1447,MS,Grenada,32.5851062,-89.8772196,21088
1448,MS,Hancock,32.5851062,-89.8772196,46961
1449,MS,Harrison,32.5851062,-89.8772196,204501
1450,MS,Hinds,32.5851062,-89.8772196,238797
1451,MS,Holmes,32.5851062,-89.8772196,17737
1452,MS,Humphreys,32.5851062,-89.8772196,8389
1453,MS,Issaquena,32.5851062,-89.8772196,1327
1454,MS,Itawamba,32.5851062,-89.8772196,23461
1455,MS,Jackson,32.5851062,-89.8772196,142375
1456,MS,Jasper,32.5851062,-89.8772196,16504
1457,MS,Jefferson,32.5851062,-89.8772196,7225
1458,MS,Jefferson Davis,32.5851062,-89.8772196,11339
1459,MS,Jones,32.5851062,-89.8772196,68352
1460,MS,Kemper,32.5851062,-89.8772196,9942
1461,MS,Lafayette,32.5851062,-89.8772196,53590
1462,MS,Lamar,32.5851062,-89.8772196,61969
1463,MS,Lauderdale,32.5851062,-89.8772196,76279
1464,MS,Lawrence,32.5851062,-89.8772196,12633
1465,MS,Leake,32.5851062,-89.8772196,22792
1466,MS,Lee,32.5851062,-89.8772196,85072
1467,MS,Leflore,32.5851062,-89.8772196,29222
1468,MS,Lincoln,32.5851062,-89.8772196,34320
1469,MS,Lowndes,32.5851062,-89.8772196,59149
1470,MS,Madison,32.5851062,-89.8772196,104561
1471,MS,Marion,32.5851062,-89.8772196,24990
1472,MS,Marshall,32.5851062,-89.8772196,35599
1473,MS,Monroe,32.5851062,-89.8772196,35673
1474,MS,Montgomery,32.5851062,-89.8772196,10068
1475,MS,Neshoba,32.5851062,-89.8772196,29331
1476,MS,Newton,32.5851062,-89.8772196,21359
1477,MS,Noxubee,32.5851062,-89.8772196,10699
1478,MS,Oktibbeha,32.5851062,-89.8772196,49511
1479,MS,Panola,32.5851062,-89.8772196,34189
1480,MS,Pearl River,32.5851062,-89.8772196,55218
1481,MS,Perry,32.5851062,-89.8772196,12006
1482,MS,Pike,32.5851062,-89.8772196,39532
1483,MS,Pontotoc,32.5851062,-89.8772196,31618
1484,MS,Prentiss,32.5851062,-89.8772196,25254
1485,MS,Quitman,32.5851062,-89.8772196,7186
1486,MS,Rankin,32.5851062,-89.8772196,152677
1487,MS,Scott,32.5851062,-89.8772196,28332
1488,MS,Sharkey,32.5851062,-89.8772196,4437
1489,MS,Simpson,32.5851062,-89.8772196,26888
1490,MS,Smith,32.5851062,-89.8772196,16009
1491,MS,Stone,32.5851062,-89.8772196,18276
1492,MS,Sunflower,32.5851062,-89.8772196,26166
1493,MS,Tallahatchie,32.5851062,-89.8772196,14157
1494,MS,Tate,32.5851062,-89.8772196,28404
1495,MS,Tippah,32.5851062,-89.8772196,22017
1496,MS,Tishomingo,32.5851062,-89.8772196,19441
1497,MS,Tunica,32.5851062,-89.8772196,9988
1498,MS,Union,32.5851062,-89.8772196,28507
1499,MS,Walthall,32.5851062,-89.8772196,14476
1500,MS,Warren,32.5851062,-89.8772196,46519
1501,MS,Washington,32.5851062,-89.8772196,46056
1502,MS,Wayne,32.5851062,-89.8772196,20373
1503,MS,Webster,32.5851062,-89.8772196,9768
1504,MS,Wilkinson,32.5851062,-89.8772196,8875
1505,MS,Winston,32.5851062,-89.8772196,18228
1506,MS,Yalobusha,32.5851062,-89.8772196,12367
1507,MS,Yazoo,32.5851062,-89.8772196,28565
1508,MO,Missouri,38.3046615,-92.437099,6104917
1509,MO,Adair,38.3046615,-92.437099,25369
1510,MO,Andrew,38.3046615,-92.437099,17502
1511,MO,Atchison,38.3046615,-92.437099,5229
1512,MO,Audrain,38.3046615,-92.437099,25644
1513,MO,Barry,38.3046615,-92.437099,35530
1514,MO,Barton,38.3046615,-92.437099,11797
1515,MO,Bates,38.3046615,-92.437099,16296
1516,MO,Benton,38.3046615,-92.437099,19107
1517,MO,Bollinger,38.3046615,-92.437099,12224
1518,MO,Boone,38.3046615,-92.437099,177651
1519,MO,Buchanan,38.3046615,-92.437099,88460
1520,MO,Butler,38.3046615,-92.437099,42656
1521,MO,Caldwell,38.3046615,-92.437099,9039
1522,MO,Callaway,38.3046615,-92.437099,44889
1523,MO,Camden,38.3046615,-92.437099,45466
1524,MO,Cape Girardeau,38.3046615,-92.437099,78490
1525,MO,Carroll,38.3046615,-92.437099,8781
1526,MO,Carter,38.3046615,-92.437099,6146
1527,MO,Cass,38.3046615,-92.437099,103597
1528,MO,Cedar,38.3046615,-92.437099,14042
1529,MO,Chariton,38.3046615,-92.437099,7483
1530,MO,Christian,38.3046615,-92.437099,85658
1531,MO,Clark,38.3046615,-92.437099,6779
1532,MO,Clay,38.3046615,-92.437099,242515
1533,MO,Clinton,38.3046615,-92.437099,20500
1534,MO,Cole,38.3046615,-92.437099,76723
1535,MO,Cooper,38.3046615,-92.437099,17659
1536,MO,Crawford,38.3046615,-92.437099,24154
1537,MO,Dade,38.3046615,-92.437099,7578
1538,MO,Dallas,38.3046615,-92.437099,16616
1539,MO,Daviess,38.3046615,-92.437099,8295
1540,MO,DeKalb,38.3046615,-92.437099,12526
1541,MO,Dent,38.3046615,-92.437099,15545
1542,MO,Douglas,38.3046615,-92.437099,13305
1543,MO,Dunklin,38.3046615,-92.437099,30027
1544,MO,Franklin,38.3046615,-92.437099,103190
1545,MO,Gasconade,38.3046615,-92.437099,14711
1546,MO,Gentry,38.3046615,-92.437099,6616
1547,MO,Greene,38.3046615,-92.437099,289756
1548,MO,Grundy,38.3046615,-92.437099,9991
1549,MO,Harrison,38.3046615,-92.437099,8490
1550,MO,Henry,38.3046615,-92.437099,21735
1551,MO,Hickory,38.3046615,-92.437099,9403
1552,MO,Holt,38.3046615,-92.437099,4431
1553,MO,Howard,38.3046615,-92.437099,10058
1554,MO,Howell,38.3046615,-92.437099,40103
1555,MO,Iron,38.3046615,-92.437099,10163
1556,MO,Jackson,38.3046615,-92.437099,696216
1557,MO,Jasper,38.3046615,-92.437099,119919
1558,MO,Jefferson,38.3046615,-92.437099,223950
1559,MO,Johnson,38.3046615,-92.437099,53682
1560,MO,Knox,38.3046615,-92.437099,3946
1561,MO,Laclede,38.3046615,-92.437099,35531
1562,MO,Lafayette,38.3046615,-92.437099,32597
1563,MO,Lawrence,38.3046615,-92.437099,38204
1564,MO,Lewis,38.3046615,-92.437099,9955
1565,MO,Lincoln,38.3046615,-92.437099,56476
1566,MO,Linn,38.3046615,-92.437099,12113
1567,MO,Livingston,38.3046615,-92.437099,15126
1568,MO,McDonald,38.3046615,-92.437099,22782
1569,MO,Macon,38.3046615,-92.437099,15198
1570,MO,Madison,38.3046615,-92.437099,12179
1571,MO,Maries,38.3046615,-92.437099,8802
1572,MO,Marion,38.3046615,-92.437099,28608
1573,MO,Mercer,38.3046615,-92.437099,3644
1574,MO,Miller,38.3046615,-92.437099,25201
1575,MO,Mississippi,38.3046615,-92.437099,13574
1576,MO,Moniteau,38.3046615,-92.437099,16045
1577,MO,Monroe,38.3046615,-92.437099,8629
1578,MO,Montgomery,38.3046615,-92.437099,11487
1579,MO,Morgan,38.3046615,-92.437099,20271
1580,MO,New Madrid,38.3046615,-92.437099,17559
1581,MO,Newton,38.3046615,-92.437099,58180
1582,MO,Nodaway,38.3046615,-92.437099,22359
1583,MO,Oregon,38.3046615,-92.437099,10647
1584,MO,Osage,38.3046615,-92.437099,13615
1585,MO,Ozark,38.3046615,-92.437099,9206
1586,MO,Pemiscot,38.3046615,-92.437099,16662
1587,MO,Perry,38.3046615,-92.437099,19191
1588,MO,Pettis,38.3046615,-92.437099,42354
1589,MO,Phelps,38.3046615,-92.437099,44629
1590,MO,Pike,38.3046615,-92.437099,18455
1591,MO,Platte,38.3046615,-92.437099,100681
1592,MO,Polk,38.3046615,-92.437099,31748
1593,MO,Pulaski,38.3046615,-92.437099,52425
1594,MO,Putnam,38.3046615,-92.437099,4781
1595,MO,Ralls,38.3046615,-92.437099,10233
1596,MO,Randolph,38.3046615,-92.437099,24878
1597,MO,Ray,38.3046615,-92.437099,22874
1598,MO,Reynolds,38.3046615,-92.437099,6290
